date,id,label,text
2017-02-25 14:50:02,835502117003616258,nike,"El primer Air Jordan con tecnología Zoom Air, está de vuelta. Consigue tu par de Air Jordan 12 ""PlayOff""  aquí:… fb1BNphpr6"
2017-02-24 20:43:03,835228568921735170,nike,RT @HirvingLozano70: Gracias a mi familia @Nike @nikemexico por este regalo 👍🏻👊🏻 FLUpUULJi6
2017-02-24 17:07:24,835174300323827713,nike,@Nazur87 ¿Qué problema estás teniendo para realizar la compra?
2017-02-23 14:34:48,834773506990755840,nike,"Ajuste increíble. Una pisada sin esfuerzo.

Prepárate para ir más lejos con los Nike LunarEpic #Flyknit 2:… aUD74gDtVu"
2017-02-20 03:00:01,833511496999116800,nike,Domina el estilo en cada paso con el nuevo Nike Air Max 90 LX: B0XS4cNp3x  #airmax OzSwzPhlvS
2017-02-20 00:31:05,833474016736223233,nike,"No tires la basura. 🚛
Entrena con ella. ⚽️
Conquista las calles. 💥

Adquiere ahora los nuevos #HypervenomX Proximo:… pHXqxQzqu4"
2017-02-18 19:48:16,833040456661495808,nike,"Medio siglo de básquetbol, vivo y activo en cada paso. Conoce 5 décadas de historia. Consigue tu par:… dwGIdugK93"
2017-02-18 01:00:03,832756530135048194,nike,"Estable y eficaz.

Con el Nike Zoom Fearless Flyknit podrás combinar una carrera corta con un entrenamiento intenso… eqdTX2Bs04"
2017-02-17 20:59:59,832696114100834305,nike,"No le temas a la cabra. 🐐
Baila con ella. 🎶
Conquista las calles. 💪🏻

Esto es #HypervenomX Proximo:… 7to6nzy6DE"
2017-02-17 18:27:03,832657630929694722,nike,"@azaelkicks Hola, acabamos de recibir la confirmación de que los AJ12 OVO no estarán disponibles en México. Saludos!"
2017-02-16 23:58:15,832378591983845377,nike,"Escapa de lo ordinario. 

Corre distancias que parecían inalcanzables con los Nike LunarEpic Low #Flyknit 2:… CusS2S5jZP"
2017-02-14 19:24:23,831584893742129153,nike,"Defensas, cuidado. ⚠️
Porteros, quédense en casa. 🏠
@ECavaniOfficial… acábalo. 💥

Adquiere los #HypervenomX Proximo… I2JAOJ4AEq"
2017-02-14 00:11:41,831294807779729409,nike,"Flexibilidad ajustada. Soporte natural.

Los nuevos #nikefree RN Distance 2.

Disponibles aquí:… gzPsjwGB1G"
2017-02-11 14:53:28,830429553432604674,nike,"La inspiración única de un jet de combate brilla a través de la más reciente edición del AJ V. 
Consíguelos ya:… P3AAT3yOF2"
2017-02-10 23:58:21,830204286759940096,nike,"Se vale mirar.
El primer sneaker creado con tecnología knit computarizada que te dejará sin aliento.… EHRoCfuaWt"
2017-02-10 20:15:26,830148191043538944,nike,Conquista las calles. Descubre los ejercicios y conviértete en la pesadilla de los defensas con #Hypervenom X:… 3YBJawistW
2017-02-10 16:55:48,830097951821328385,nike,"Una suela intrépida.

Explora más tu lado salvaje con el #nikefree RN Distance 2.

Disponibles aquí:… A3cvUFFaw6"
2017-02-10 14:38:01,830063275756904452,nike,"Amortiguación excepcional.

El Nike Metcon DSX Flyknit te ofrece estabilidad para actividades intensas:… Qe9Xza0WmZ"
2017-02-08 17:42:30,829384928085278720,nike,"La garra se contagia. 
La pasión se refleja en el campo.

Haz tuyo ya el 3er Kit de @PumasMX:… U2okwgjR28"
2017-02-04 07:35:21,827782582188253184,nike,El nuevo Air Jordan IV ya está aquí. Un ícono de innovación y diseño desde 1988. Consigue tu par ahora:… cZrFsS5k5e
2017-02-03 15:49:51,827544638185684992,nike,RT @Diego_Reyes13: Ya todo listo para mañana con mis nuevas #Magista🔝👊🏼 @nikefootball @nikemexico sWlMMsqBWq
2017-02-02 17:01:29,827200277749063683,nike,RT @HirvingLozano70: Con ganas de usar mis nuevas botas Nike @nikemexico @nikefootball #Mercurial 👊🏻🚀 julqRegyrv
2017-02-02 13:00:03,827139517375078400,nike,"Corre más. 

Las Nike Zonal Strength Tights te brindan un soporte increíble y localizado en cada carrera:… bKcg2ADC7d"
2017-02-01 00:29:18,826588199803695104,nike,RT @AZaldivar_: Gracias @nikemexico por mis nuevos #Mercurial QuaZkEbqsK
2017-01-31 16:58:38,826474786041823232,nike,"@JCDesignerMX Eso lo tienes que ver con ellos, pero recuerda que los envíos no llegan a México. Tendrías que comprarlo en tiendas físicas."
2017-01-31 16:55:34,826474014075924481,nike,"@JCDesignerMX En México no los vendemos, pero puedes adquirirlos en Estados Unidos."
2017-01-31 16:52:17,826473185164017666,nike,@JCDesignerMX Los tachones no los vendemos de manera individual.
2017-01-30 22:41:16,826198621733285888,nike,"Los porteros no tienen ninguna oportunidad. Los #Hypervenom 3 están hechos para meter goles. 

Adquiérelos ahora:… LQzeHmD2xd"
2017-01-27 14:30:00,824987830317412353,nike,"Cree en más.

Las Nike Zonal Strength Tights te ofrecen comodidad en cualquier tipo de entrenamiento:… 1TdEsTlhEd"
2017-01-27 00:09:01,824771155936497664,nike,"Diseñado bajo las especificaciones exactas de los mejores atletas.
Si tienes un cuerpo, eres un atleta.… 1o6m56Gg0R"
2017-01-26 17:31:20,824671074558349316,nike,"El amante de las distancias largas. 

Llega hasta el final con los #nikezoom Vomero 12. 

Consigue los tuyos aquí:… ebNgX9YNQm"
2017-01-26 00:26:32,824413175231762432,nike,"Equípate y eleva tu juego.

Adquiere el Radiation Flare Pack el 30 de enero en 5U61NoTv0w.

#Mercurial… gpqv5d7TUW"
2017-01-25 23:41:29,824401839202385924,nike,"@ale_orvananos Te pedimos escribir al siguiente correo, ahí te puede ayudar la persona indicada: nadia.hernandez@nike.com"
2017-01-25 02:00:08,824074344712327168,nike,Presentamos la nueva colección Black &amp; White. Deja que tú estilo refleje quien eres. 442Wjq8yR0 tNcqHzWQJN
2017-01-21 14:50:01,822818537643372545,nike,"Distinguidos y estilizados como su inspiración. Los Air Jordan 13 Retro ""Black Cat"" ya están aquí:… lWw4mFjazB"
2017-01-20 01:00:01,822247273102999553,nike,"Concéntrate en la velocidad.
Ve más rápido con los #nikezoom All Out Low.
Disponibles aquí: UM9OjWm7ZI 2outGuy28s"
2017-01-17 16:35:02,821395413966016513,nike,"@Fabiola_Bg Hola Fabiola, no se llevará a cabo la carrera en ninguna ciudad del país este año"
2017-01-17 01:07:24,821161968849616896,nike,"Más rápidos ✅
Más ligeros ✅
Más letales ✅

Presentamos #Hypervenom 3, hechos para anotar. Disponibles el 30.1 en… o66fxWG8Zz"
2017-01-16 20:06:40,821086288166223872,nike,"@MarisolVargasG Hola, Claudia. La carrera Nike Women Victory Tour no se llevará a cabo este año en la Ciudad de México."
2017-01-15 21:30:01,820744874370670595,nike,"Inspirado en la combinación de tus colores.
Diseñado para honrar tu legado. 
@ClubAmerica  #100añosdegrandeza… fM2eqF6dNN"
2017-01-13 15:00:04,819921965607751680,nike,"Orgullo por lo que representa tu escudo. Esfuerzo por honrar tu espíritu. @PumasMX #SoyDePumas

Disponible el 8.2 e… Am6kWrpqhJ"
2017-01-13 01:02:08,819711090552516608,nike,"Entrena con un buen soporte.

Las Nike Zonal Strength Tights cuentan con compresión para ejercitarte eficientemente… BrpTUgwi8c"
2017-01-09 15:35:43,818481385803513857,nike,"@CharlesVelaa Hola Ray, por el momento están agotadas. Se tiene planeado un re-stock pero aún no hay fecha exacta. Saludos!"
2017-01-09 15:00:04,818472414459887617,nike,"Verde de leyenda que surge del amarillo de pasión y azul de grandeza. 
3er kit del @ClubAmerica:… 4c5Bf0Halq"
2017-01-08 15:00:03,818110019640168450,nike,"Comienza el año con el pie derecho.

Este 2017, entrena con el #NRCMéxico y cumple tus objetivos:… wnCj6vjgM2"
2017-01-06 14:10:01,817372655204630528,nike,El Nike Metcon 3 te ofrece la amortiguación y estabilidad necesaria para completar hasta la rutina más intensa:… l6Ua4xdUhO
2017-01-06 02:30:01,817196494017150980,nike,"Nacido para retar los límites. Después de todo, 1 leyenda no vive dentro de las reglas.
Esto es, el nuevo #af1:… cotfJK9z2M"
2017-01-05 22:29:02,817135848537944064,nike,"Entrena a un nivel de elite y mejora tu juego.

Regístrate en la Nike Futbol App y sé parte de Nike Academy:… LfP76FJVZm"
2017-01-05 14:00:02,817007755273768961,nike,"Año nuevo, metas nuevas.

#nikezoom Vomero 12 te ofrece el confort y la durabilidad que necesitas para ir más lejos… sTksGI7xNQ"
2017-01-01 14:00:00,815558196253364224,nike,Deja los pretextos a un lado y comienza el año con el pie derecho. #justdoit Sunday. byaEGOdHNl of71eOliH0
2017-01-01 02:00:10,815377042179031040,nike,El estilo no termina. Repitamos la historia este 2017. 7GVjWQNe7w
2016-12-31 14:50:01,815208392725843969,nike,Un ícono de grandeza está de vuelta. Consigue tu par de Air Jordan 6 Retro  aquí: rhqc2MQw4T UwbeTd3jc4
2016-12-29 14:27:01,814477829467471873,nike,"Disfruta la intensidad.

La estabilidad excepcional del Nike Metcon 2 siempre estará allí cuando la necesites:… T9XrLPDd7A"
2016-12-29 14:00:01,814471034623639552,nike,"Que el clima no te detenga.
Sigue avanzando sin importar el pronóstico del tiempo con Nike Shield Pack:… nc1ZTP46gI"
2016-12-25 13:00:04,813006394857136129,nike,Celebra corriendo y haz más espacio para el recalentado. #justdoit Sunday jXfkVgozLm CdP7CHvTVr
2016-12-23 20:28:10,812394388194230273,nike,"El clásico que dominó las calles y las duelas, está de vuelta. Consigue tu par de Air Jordan 1 Retro High aquí:… 5dNDYavlau"
2016-12-22 19:14:42,812013512469999620,nike,"Diseñados especialmente para la velocidad.

Los Nike Air Zoom All Out Low: ItOHUZAVV2 rKIsiBLSwX"
2016-12-22 15:00:00,811949417104343042,nike,"La historia se disfruta. El centenario se celebra.

@ClubAmerica  #100añosdegrandeza

atApM6rJ6B L8Uhs4mR7s"
2016-12-21 14:37:01,811581243309563912,nike,"No dejes que el sudor te detenga.

La camiseta Nike Pro Hypercool te mantiene fresca durante tu entrenamiento:… B25cVFlwxB"
2016-12-18 12:30:01,810462119753908224,nike,"Diviértete y corre en domingo, es más probable que lo continúes haciendo durante toda la semana. #justdoit Sunday… 1F5YbfuhZm"
2016-12-18 03:05:57,810320167049822208,nike,"RT @HirvingLozano70: Hoy es un día muy especial para mi y para mi familia, agradezco a Nike por todo ⚽️🙌🏻💪🏻🙏🏻 @nikemexico  @nikefootball ht…"
2016-12-16 19:09:01,809837753970163712,nike,"Ellos te verán.

Mantente seco, cómodo y con estilo con la Nike HyperShield Flash Jacket: QHUoZHOvID xmtDypnK9n"
2016-12-08 14:24:01,806866929373822976,nike,Listo para cualquier desafío y diseñado para las exigencias de los entrenamientos de alta intensidad. Nike Metcon 2… iayytWoAH8
2016-12-07 22:47:10,806631162739326980,nike,"@bqapital Hola Luis, consíguelos en este link y llegan directo a tu casa: IPztfOi6ZZ #airmax"
2016-12-05 17:33:30,805827452106842114,nike,"@Iza_Noise Te sugerimos acudir a Innova Polanco, Martí Satélite, Nike Store Azteca, Innova Oasis Coyoacán para adquirirlos."
2016-12-02 17:48:01,804743940960358400,nike,RT @yosoy8a: Llega diciembre y yo estrenando mis nuevos zapatos!!! 😎#Mercurial #NoMemoNoLuccianaNoParty wHxrO1vKnd
2016-12-02 02:00:03,804505378054610944,nike,Celebrando a las poderosas mujeres que conquistaron el mundo del deporte. Nike Beautiful X Powerful Jacquard..… 6ctKgDR2W6
2016-12-02 00:00:02,804475175643283456,nike,"Comodidad en todas las condiciones. 

Protégete del clima con los Nike LunarGlide 8 Shield: KbTdVrRF8d F7UrHAmC8O"
2016-11-30 16:37:55,804001522925375488,nike,"@Mauspejel Hola Mau, por ahora solo está contemplado para 5U61NoTv0w, Saludos!"
2016-11-28 17:25:24,803288698393497602,nike,"Experimenta la siguiente era.

Nike SB Dunk Low Elite 'Pink Box' disponible ahora: WeLOmMMap7 KTO1X4I4Jz"
2016-11-25 19:01:03,802225603097296896,nike,"⚡ Electrifica el campo ⚡

El Dark Lightning Pack ya está disponible 👀👉 5jw6d1Nloy

#Mercurial #Magista… DHGzw9IRLM"
2016-11-25 13:30:00,802142294522687488,nike,"Diseñados especialmente para la velocidad.

Los nuevos Nike Zoom All Out Low: rQRdJoUjOh #nikezoom 8sc01sH4V9"
2016-11-23 14:40:01,801435137229684736,nike,"Inspirada en la versión más fuerte del oro.

Lleva tu entrenamiento al máximo con la colección Nike Rose Gold:… ELRD3TtMIT"
2016-11-22 01:00:01,800866390534012928,nike,"Un momento para la historia. 
Un momento para brillar. #MNFMéxico piaBVJuLPq"
2016-11-21 23:15:32,800840095918149633,nike,"La pasión nunca se retira. 
Una nueva generación aprendiendo de uno de los mejores. @RandyMoss #MNFMéxico 0ZzpGfs3YL"
2016-11-19 14:40:26,799985691643887617,nike,"El clásico de 1994 regresa honrando un ícono. Consigue tu par de Air Jordan 9 Retro ""Tour Yellow"" aquí:… sCgWSLg5ua"
2016-11-18 01:48:26,799429024003096576,nike,"Equípate para el juego.

Visita la NFL Shop del 17 al 22 de noviembre en la Nike Store Azteca. CCyuEn4Ei2"
2016-11-17 14:34:01,799259300673814528,nike,"Estable y firme en cada ejercicio 👯
Nike Air Zoom Strong será tu calzado favorito: oCfetlRYCz I8uX1iNTwD"
2016-11-17 14:00:04,799250756729569281,nike,"Ilumina tus carreras.

Mantente visible y abrigado durante condiciones de poca luz con el Nike Aeroloft Flash Vest:… TTNlqvuNjF"
2016-11-12 14:50:01,797451387890270209,nike,"Más que solo un sneaker, un ícono de estilo. Consigue tu par de Air Jordan 12 Deep Royal Blue aquí:… w5NXz7yGSL"
2016-11-11 14:00:05,797076434313420800,nike,"Comodidad duradera y ligera. 

Los nuevos #airmax 2017: HQTrFbPxPi iAX02t4ccu"
2016-11-09 02:00:05,796170462908661760,nike,Máxima protección y estilo. La nueva Nike Tech Fleece Aeroloft ya está aquí: OVgv08TObG #Techpack kt4rv1MPlv
2016-11-09 00:00:01,796140250338705408,nike,"Ve mucho más lejos. 

Corre cómodamente en cualquier clima con los Nike LunarEpic #Flyknit Shield:… OjxaWLdXHM"
2016-11-08 03:22:48,795828891986366464,nike,"Prodigio ➡️ Leyenda.

Los nuevos #Mercurial CR7 Capítulo 3: Discovery ya están disponibles 🔍 👉… vC6feN3Hma"
2016-11-05 17:34:03,794955951526780929,nike,"@Roberts6666 Hubo un cambio con la fecha de lanzamiento, estaremos anunciando la nueva fecha muy pronto. Saludos"
2016-11-05 17:00:01,794947390302081024,nike,"Una carrera épica en cualquier clima. 

Nike LunarEpic #Flyknit Shield. Comodidad en cualquier condición:… gjDT2anmie"
2016-11-05 13:50:01,794899574552989696,nike,"El original de 1985 regresa con su original forma y paleta de color ""Black Toe""
Consigue tu Air Jordan 1 aquí:… a3FKGIoIqi"
2016-11-04 22:04:24,794661602909949952,nike,"@RdzSaint Hola, por el momento se retrasó su salida a través de 5U61NoTv0w, en cuanto el lanzamiento esté listo lo anunciaremos"
2016-11-03 16:16:03,794211547450994688,nike,Sabemos que has esperado un compañero perfecto para correr. Apple Watch Nike+. Disponible ya. #vamosacorrerhoy… ka0diFUz5l
2016-11-02 16:30:55,793852900514541568,nike,"@Roberts6666 Hola Robert, así es, disponibles este 5 de noviembre. #af1"
2016-11-02 01:30:01,793626184554872836,nike,La colección de Sneakerboots llega este próximo 3 Noviembre. Conoce más: SNcRKum30N RaSQ3XN0QK
2016-10-29 17:00:02,792410676438401024,nike,Fusionamos a los más destacados para crear la versión Greedy del año. El nuevo Nike Air Presto Greedy ya está aquí:… 5cIz5wfGa9
2016-10-29 16:29:39,792403032579317761,nike,@Roberts6666 Así es. Queda atento de su relanzamiento muy pronto. Saludos!
2016-10-29 13:50:01,792362859145682944,nike,Honrando al AJ IV original. Con un nuevo terminado en el corte que lo vuelve un ícono de estilo. Hazlos tuyos  aquí… z2N5crJIuW
2016-10-28 00:52:02,791804683731996672,nike,"⚠ No pasar ⚠ Cristiano trabajando.

Aumenta tu velocidad con la colección Nike Strike Series:… zrhWXneAS4"
2016-10-27 13:06:01,791627008992276481,nike,Rompe tus límites y ponte en forma con los expertos de Nike en la NTC App: k2yzm6OAvd RE32s4KqsH
2016-10-26 03:19:45,791117084105113600,nike,"Mantente cálido. Mantente seco. Con tracción. Nike Sneakerboots. Icónicos estilos, listos para el Invierno. Muy pro… jwkg7B5yOS"
2016-10-22 18:36:01,789898117659238400,nike,"Juega rápido, entrena más rápido con nuevos consejos en la Nike Futbol App: Q3QUQNKXxm… atKDHb5HFt"
2016-10-20 21:57:18,789223994926837760,nike,"Mantente cálido. Mantente seco. Con la mejor tracción.
La colección de Sneakerboots llega este próximo: 3.11.2016 bjMDVvmPP6"
2016-10-19 01:04:33,788546343778160640,nike,"Personaliza a un clásico.

Consigue tu par de Air Force 1 Camo, aquí: p7hoTvlOFd

#af1 5PlOOmO4c7"
2016-10-19 00:11:01,788532872772747264,nike,"Zoom para mejorar. Zoom para un buen look.

Entrena de manera inteligente con el calzado Nike Air Zoom Strong:… SgGZSVPAY6"
2016-10-17 23:35:51,788161635789705216,nike,"⚽🏀 Dos íconos. Una colaboración legendaria.

Haz tuyos los nuevos #Hypervenom NJR x JORDAN: FQEJfCvm9w 1EbFev6xB6"
2016-10-17 01:24:50,787826671663587328,nike,"Evolucionamos a un ícono y está listo para la temporada.
Consigue tu par de Air Max Thea Mid aquí:… OLtxtIXSJV"
2016-10-15 13:50:01,787289428070952960,nike,La leyenda de 1988 que cambió a la silueta Jordan para siempre. Consigue tu par de Air Jordan 3 Retro aquí:… y1IHYpz5sp
2016-10-14 15:36:11,786953759398035457,nike,RT @Csalcedojr: Gracias @nikemexico me encantaron mis nuevos zapatos👌🏾👏🏾 #TeamNike #ElTitán epD9bbDuyx
2016-10-14 00:29:19,786725538803187713,nike,"El ícono de las calles está de vuelta, y no sabe pasar desapercibido. Consigue tu para de Air Force 1 07 LV8 aquí:… CZc8Rb3sgn"
2016-10-13 16:26:29,786604026951499776,nike,@joclobato Podrás encontrarlas en Liverpool Puebla.
2016-10-12 19:40:02,786290350474272768,nike,"@OsloveAl En tu caso te sugerimos comprarlas en línea con nuestros amigos de Martí, Innovasport el 14 de octubre."
2016-10-12 18:14:48,786268898110894080,nike,"@HerreDavid La preventa ya está agotada, por lo que podrás comprarlas en las tiendas en línea de Martí, Innovasport, Netshoes."
2016-10-12 17:35:24,786258985489932293,nike,"@kenakoing En la página no están a la venta, trata de desinstalar y volver a instalar la App."
2016-10-12 16:42:27,786245657979940864,nike,"@kenakoing En la Nike Futbol App puedes revisar su precio, y sí, se venden por separado."
2016-10-12 16:28:24,786242121636384770,nike,@8uillot Te sugerimos entrar a la Nike Futbol App para descubrir lo que tenemos para el América: mKYAaynec3
2016-10-12 16:27:56,786242006125256704,nike,"@Mauspejel Será una Colección de Leyendas, 4 playeras conmemorativas de 4 jugadores históricos del club."
2016-10-12 01:30:02,786016040845250562,nike,"Honramos a las atletas que han hecho historia con su temple, fortaleza y poder. Nike Beautiful X Powerful:… tsAhXidd5x"
2016-10-11 23:00:01,785978289940602881,nike,Los nuevos Nike Air Zoom Structure 20 te ofrecen el soporte que tus pies necesitan para ir más rápido.… jswZ4r3qQ9
2016-10-11 20:58:25,785947689288605696,nike,"@charly_mub Eso lo tienes que ver directamente en la tienda, depende de qué le quieras poner."
2016-10-11 02:04:41,785662372044234752,nike,"🌃 Noches más oscuras. 💡Actuaciones más brillantes.

El Floodlights Glow Pack ya está disponible:… uMyLLnRFJj"
2016-10-10 16:35:39,785519173828874240,nike,"@charly_mub Hola Carlos, únicamente la Nike Store Azteca y Martí Satélite cuentan con personalización."
2016-10-08 13:50:02,784752719471009792,nike,El ícono que comenzó todo honra el momento en que MJ destruyó el tablero. Consigue tus Air Jordan 1 Retro aquí:… mDmU56ksdc
2016-10-06 17:44:11,784086867499110401,nike,"Honrando a las atletas que rompieron fronteras. 
La nueva colección Nike Beautiful x Powerful ya está aquí:… PlHIppYIWk"
2016-10-06 13:05:01,784016612416454656,nike,"Gran estabilidad después de todos estos años.
Los nuevos Nike Air Zoom Structure 20 ya están disponibles.… b6jgkUjlrQ"
2016-10-05 02:03:40,783487790185013248,nike,"Presentamos la nueva Colección Nike Beautiful X Powerful. Disponible 6.10
sIBg13irno aoTfbhzVem"
2016-10-05 00:32:01,783464727032766464,nike,Los Nike Zoom Strong te ofrecen un ajuste ligero y resistente para que solo te concentres en tu entrenamiento:… l8dVpgtX5l
2016-10-04 22:31:11,783434318701957120,nike,RT @Raul_Jimenez9: Siempre me acompañan R.M.M.A.A. #hypervenom2 #nike 🔝 VOFMwKyx5v
2016-10-04 12:39:02,783285296897126400,nike,"Concéntrate solamente en tu carrera. 

Mantente cómodo en climas extremos con la Nike Sphere Element.… JmfraOXGI8"
2016-10-03 23:56:40,783093443878944768,nike,"Deja tu marca en el campo.

El nuevo Floodlights Pack ya está disponible: c2Xa0Qz8TW Yq5TXsVWL3"
2016-10-03 02:53:11,782775476657938432,nike,"SNKRS of the Week.

El nuevo Nike Beautiful X Air Presto Premium llegará a 5U61NoBTBW este próximo 6.1… pDPlewPcnz"
2016-10-02 18:18:30,782645951794122752,nike,"@LuisJ2504 En tienda física ya es difícil que los encuentres, pero puedes conseguirlos en el siguiente link: ko8wPsWlQC"
2016-10-01 18:13:01,782282184044535808,nike,"Máximo boardfeel. Mayor resistencia.

Los nuevos Nike SB Bruin Hyperfeel XT: Nxr6052J5Q 9kdLq7KSUn"
2016-10-01 16:00:01,782248714169675776,nike,"Perfecto para la temporada, el nuevo Air Jordan 12 Wool ya está aquí. Consigue tu par: aTmuB9QQAE e3SlyzJvB1"
2016-10-01 13:50:01,782215998426456064,nike,El ícono diseñado por Tinker Hatfield está de vuelta. Consigue tu Air Jordan 12 OVO aquí: DYJNeT96NE 0Rve5uHAek
2016-09-29 19:57:06,781583602517540864,nike,RT @puliidooo: Muchas gracias a @nikemexico  por mis nuevos #mercurial 👌🏼⚽️ M31SKh2V6W
2016-09-29 18:24:35,781560321030754304,nike,RT @LaloHerrera15: Gracias @NikeMexico por mis nuevos #HyperVenom 👌⚽ MZKqn9ZDrL
2016-09-29 14:09:32,781496132836921344,nike,La velocidad para arrancar. La estabilidad para seguir. Los Nike Air Zoom Structure 20 nunca habían sido tan rápido… nxydkKVFVO
2016-09-29 01:14:18,781301040683491328,nike,"Rompe fronteras y vuela con estilo, el Nuevo Nike Sock Dart iD se adapta a ti como ningún otro.

Consigue tu par:… xnGHCKOXsx"
2016-09-29 00:05:12,781283648637198338,nike,RT @SPalacios_10: Gracias @nikemexico @nikefootball por mis nuevas #magista vTmumqi6XS
2016-09-28 04:39:40,780990333521948672,nike,@Mauspejel Aún no tenemos fecha confirmada pero queda atento de nuestro calendario aquí: E3IVeBRZH4
2016-09-27 20:22:56,780865329551540224,nike,"@PepeMurguia27 La notificación se lanzó a la 1:15, te sugerimos habilitar las notificaciones de la NF App."
2016-09-27 20:13:56,780863062656032770,nike,"@PepeMurguia27 Hola Pepe, ya se abrieron y se llenaron los lugares a los pocos minutos. Mantente atento a la App para la próxima sesión."
2016-09-27 00:18:33,780562235387031552,nike,El primero antes del 1. Consigue tu Air Max Zero aquí: Fh93CoOkzU lrHPG5uzXj
2016-09-26 19:19:56,780487084943499264,nike,"@PepeMurguia27 No, mañana al medio día los abriremos. Saludos."
2016-09-26 13:28:01,780398522323570688,nike,Una verdadera amiga te ayuda a ser mejor. Comiencen a entrenar con uno de los más de 100 ejercicios en la NTC App:… B4DXyV03Ot
2016-09-25 13:30:00,780036635358408704,nike,"Diseñados para brillar. 

Los Nike #Flyknit Racer te brindan tracción excepcional hasta el último kilómetro.… hUPog4z7qO"
2016-09-24 13:50:02,779679286441771008,nike,Une tu estilo con un legado. El nuevo Air Jordan 5 Retro ya está disponible: lvSjZAvAu5 dcv1Q9tGHJ
2016-09-22 18:52:06,779030529660194816,nike,Estabilidad y confort minimalista. Los nuevos Nike #sockdart ya están aquí: fsaX5G7rz3 gqBf45Tzuz
2016-09-21 23:25:05,778736838877917184,nike,"🎮⚽ El juego termina para los defensas.

Consigue #Mercurial x @EASPORTS el 26 de septiembre: Q3QUQNKXxm C0hczAe91B"
2016-09-21 01:00:01,778398342208483329,nike,Sólo póntelo y ajústalo. #sockdart Muy Pronto 9.22.2016 fsaX5FPQHv pQYAvIyh6i
2016-09-20 23:00:02,778368146243739648,nike,"Nike SB x Supreme Blazer Low GT. Disponible el 22/09. 

Conoce más aquí: nCh3H0QR5s yNsfEWJH54"
2016-09-20 14:30:01,778239799941591040,nike,"El Nike Pro Hyperwarm Top te mantiene cómoda durante cualquier ejercicio, aún en el frío: LbNsm3MfYD WGwbO1uRpL"
2016-09-19 19:40:50,777955631177269248,nike,"@PepeMurguia27 Así es Pepe, se realizan cada domingo, por lo que tendrás muchas oportunidades de participar."
2016-09-19 01:24:40,777679770142199808,nike,"Estilo multicolor, el nuevo Nike Air Pegasus ´89 ya está aquí: y05Njv4Tfw #snkrsoftheweek 3ltGkuuNq8"
2016-09-17 17:07:34,777192282902581248,nike,"Estable, suave y veloz.

Concéntrate en la distancia con los nuevos Nike Air Zoom Odyssey 2. By8K4SeXZw IHppfVDpSN"
2016-09-17 13:50:01,777142569050443776,nike,Retro e impactante. El nuevo Air Jordan 4 PRM ya está aquí: h2LuvobU6r qno2MNTk4N
2016-09-15 18:14:50,776484433612435456,nike,@8uillot El 19 de septiembre los podrás adquirir en la Nike Futbol App: V5ttTP1wXR
2016-09-15 01:00:01,776224016445083648,nike,"Redefinimos lo simple. Diseñados por ti, fabricados por Nike. 
Crea los tuyos aquí: MmQHwnZaTu  #roshe duZGamYqLp"
2016-09-14 13:00:00,776042818439557120,nike,Soporte y amortiguación suave. Haz que cada carrera se sienta perfecta con Nike LunarGlide 8 mbVhvO0DlP oBGIrYOa1w
2016-09-13 02:38:44,775524081252786176,nike,El ícono de 1997 se viste de gala. Consigue tu par de Air Jordan 12 Retro aquí: UqoTF9MlUZ cwfSahQ6C9
2016-09-12 21:00:01,775438842363019264,nike,"Más que sólo un sneaker, el Air Force 1 se ha vuelto una declaración de estilo. pi8hweKbQP wcGnTDCdfO"
2016-09-08 23:41:01,774029808304922624,nike,"Piensa en grande en espacios cortos.

Entrena más rápido donde sea con nuevos ejercicios 📲: Q2VimnvtHq vHwv0MPih9"
2016-09-05 06:04:19,772676717336932352,nike,"@leosauri Son unos Nike Air Presto, puedes conocer los disponibles aquí: 3WQqiC18ik"
2016-09-05 01:05:27,772601503857061888,nike,SNKRS of the Week El nuevo Roshe 2 Ultra Flyknit ya está disponible: yVv2DJOXzp #roshe mKiP7gmflr
2016-09-03 13:50:02,772069140131610624,nike,El ícono que cambió el juego en 1985. Consigue tus Air Jordan 1 Banned aquí: SGkv3lSbYm EWiA8SuLlx
2016-09-03 00:09:08,771862556767981568,nike,"Unimos, estabilidad, soporte y amortiguación. El nuevo Nike Roshe 2 está aquí: elkmKDCwB0 CZUfg53rqO"
2016-09-02 18:30:41,771777381509926912,nike,"Haz el pase que nadie espera. 

Entrena más rápido con los nuevos ejercicios 📲: Q2VimnvtHq 05JnImBeaZ"
2016-09-01 23:30:03,771490333809078276,nike,La nueva colección de #techpack ya está disponible: KhDOpstYhT 54iPSx8uIj
2016-09-01 23:02:06,771483299403313152,nike,"No hay cancha, no hay problema.

Entrena rápido con nuevos ejercicios: Q2VimnvtHq 

#elbarriotedefine xP2ikA8AzD"
2016-09-01 13:05:03,771333044691210240,nike,Nike Zoned Sculpt Tights. Ofrecen comodidad para que solo te enfoques en tu entrenamiento: QhxkESGhq4 0kZ1xp4biv
2016-08-31 20:00:01,771075087609061376,nike,La nueva colección Nike Tech Fleece estará disponible a partir de mañana. tvbCKtdqke #techpack rxRHy1ogzR
2016-08-31 01:09:01,770790461602668544,nike,"Inspirados en los más rápidos del mundo. Diseñados para ti.

La colección Nike ULTD: uMvxFV0IdW iLw8MHHTBt"
